IDBASE_TRECHO;IDBASE_COLETA_LIXO;LRSREF_INICIO;LRSREF_FINAL;LRSREF_LADO;FCL;DATCONCE
11912;25565;0;101.788;A;1;
11914;25567;0;112.776;A;1;
11915;25568;0;98.472;A;1;
11916;25569;0;49.175;A;0;
63759;62167;0;47.72;A;1;20140925
11919;25572;0;154.014;A;1;
11920;25573;0;91.413;A;1;
63760;62168;0;51.419;A;0;20140925
10998;25576;0;65.949;A;1;
10999;25577;0;83.324;A;1;
11000;25578;0;25.223;A;1;
11002;25580;0;211.741;A;2;
11003;25581;0;178.565;A;1;
11004;25582;0;134.691;A;1;
11752;24484;0;205.353;A;1;
11753;24485;0;132.576;A;1;
11754;24486;0;129.298;A;1;
11755;24487;0;133.941;A;1;
11997;24488;0;95.498;A;1;
11998;24489;0;218.674;A;1;
11999;24490;0;100.038;A;1;
12000;24491;0;173.061;A;1;
12001;24492;0;81.051;A;1;
12002;24493;0;110.741;A;1;
12003;24494;0;126.018;A;1;
12004;24495;0;207.864;A;1;
12006;24496;0;212.712;A;1;
12008;24497;0;166.03;A;1;
12010;24498;0;136.598;A;1;
12012;24499;0;118.641;A;1;
12013;24500;0;107.347;A;1;
12014;24501;0;94.97;A;1;
12015;24502;0;146.224;A;1;
12016;24503;0;143.603;A;1;
12017;24504;0;143.15;A;1;
12018;24505;0;240.166;A;1;
12019;24506;0;154.081;A;1;
12020;24507;0;174.957;A;1;
12021;24508;0;90.91;A;1;
12022;24509;0;153.096;A;1;
12023;24510;0;134.711;A;1;
12024;24511;0;91.248;A;1;20180814
12025;24512;0;100.663;A;1;
12026;24513;0;101.327;A;1;
273;16607;0;46.123;A;1;
48934;16608;0;41.683;A;1;
48936;16609;0;14.515;A;1;
48937;16610;0;27.829;A;0;20180615
48938;16611;0;73.567;A;0;20180615
48939;16612;0;16.528;A;1;
48940;16613;0;88.263;A;1;
48941;16614;0;28.116;A;1;
49893;63502;0;159.882;A;1;20141211
48942;16616;0;65.692;A;1;
48943;16617;0;77.444;A;1;
49016;16618;0;45.013;A;1;
49062;16619;0;34.233;A;1;
49000;16620;0;71.959;A;1;
32285;63503;0;49.74;A;1;20141211
49001;16622;0;80.013;A;1;
57571;16623;0;90.062;A;1;
33462;63504;0;49.217;A;1;20141211
48923;16625;0;15.882;A;1;
48924;16626;0;53.646;A;1;
49098;16627;0;40.694;A;1;
49099;16628;0;19.276;A;1;
33373;63505;0;104.559;A;1;20141211
64764;63628;0;40.671;A;1;20141212
49140;16632;0;194.871;A;1;
64765;63629;0;56.978;A;1;20180813
49165;16634;0;73.882;A;1;
49166;16635;0;88.672;A;1;
49172;16636;0;59.018;A;1;
49173;16637;0;13.358;A;1;
49331;16638;0;49.381;A;1;
11505;25154;0;102.718;A;1;
11506;25155;0;104.579;A;1;
11507;25156;0;101.978;A;1;
11508;25157;0;127.736;A;1;
11509;25158;0;125.969;A;1;
11510;25159;0;125.123;A;1;
11511;25160;0;140.117;A;1;
11512;25161;0;48.961;A;1;
11513;25162;0;136.203;A;1;
11514;25163;0;92.428;A;1;
11515;25164;0;196.477;A;1;
11803;25165;0;47.925;A;1;
63737;62126;0;12.927;A;1;20140925
51957;25167;0;11.602;A;1;
11805;25168;0;308.683;A;1;
11806;25169;0;341.139;A;1;
11807;25170;0;311.6;A;1;
11808;25171;0;225.005;A;1;
11809;25172;0;227.24;A;1;
11810;25173;0;335.825;A;1;
11811;25174;0;404.692;A;1;
11812;25176;0;276.887;A;1;
11813;25177;0;80.292;A;1;
11814;25178;0;168.893;A;1;
11815;25179;0;100.542;A;1;
11816;25180;0;55.406;A;1;
11818;25182;0;151.48;A;1;
11819;25183;0;126.128;A;1;
11820;25184;0;130.335;A;1;
11821;25185;0;144.904;A;1;
11822;25186;0;117.28;A;1;
11006;25584;0;81.886;A;1;
11007;25585;0;144.855;A;1;
11009;25587;0;97.667;A;1;
11010;25588;0;120.162;A;1;
11011;25589;0;142.169;A;1;
11013;25591;0;144.838;A;1;
11014;25592;0;185.495;A;1;
11015;25593;0;46.95;A;1;
11017;25595;0;52.996;A;1;
11018;25596;0;168.813;A;1;
11316;25598;0;137.02;A;1;
11317;25599;0;153.092;A;1;
11319;25601;0;86.029;A;1;
11320;25602;0;97.194;A;1;
11321;25603;0;108.699;A;1;
11323;25605;0;138.028;A;1;
11324;25606;0;100.893;A;1;
11325;25607;0;103.059;A;1;
11327;25609;0;172.732;A;1;
11328;25610;0;164.505;A;1;
11330;25612;0;88.904;A;0;
11332;25613;0;77.967;A;1;
11333;25615;0;167.061;A;1;
11335;25617;0;91.046;A;1;
11336;25618;0;90.938;A;1;
11337;25619;0;190.336;A;1;
11338;25620;0;97.443;A;1;
11339;25621;0;130.762;A;1;
11340;25622;0;120.32;A;1;
11626;25623;0;232.703;A;1;
11627;25624;0;81.467;A;1;
11628;25625;0;91.834;A;1;
12027;24514;0;88.762;A;1;
12028;24515;0;138.457;A;1;
12029;24516;0;98.371;A;1;
12030;24517;0;134.136;A;1;
12031;24518;0;180.473;A;1;
12032;24520;0;103.112;A;1;
12033;24521;0;186.537;A;1;
12034;24523;0;157.829;A;1;
12035;24524;0;281.829;A;1;
12036;24525;0;231.066;A;1;
12037;24526;0;96.196;A;1;
12038;24527;0;170.665;A;1;
12039;24528;0;125.23;A;1;
12042;24529;0;222.444;A;1;
12043;24530;0;104.956;A;1;
12044;24531;0;210.06;A;1;
12045;24532;0;210.078;A;1;
12046;24533;0;127.51;A;1;
12047;24534;0;79.398;A;1;
12048;24535;0;123.118;A;1;
12049;24536;0;134.293;A;1;
12050;24537;0;171.114;A;1;
12051;24538;0;87.155;A;1;
12052;24539;0;244.277;A;1;
12053;24540;0;228.917;A;1;
12054;24541;0;79.848;A;1;
12055;24542;0;198.492;A;1;
12056;24543;0;80.888;A;1;
12057;24544;0;141.278;A;1;
12058;24545;0;154.144;A;1;
12059;24546;0;184.829;A;1;
12060;24547;0;26.169;A;1;
12061;24548;0;195.8;A;1;
12062;24549;0;170.706;A;1;
12063;24550;0;101.517;A;1;
49333;16640;0;34.403;A;1;
49645;16642;0;77.127;A;1;
63716;62105;0;8.971;A;1;20140924
49646;16644;0;136.903;A;1;
49647;16646;0;108.11;A;1;
49650;16649;0;117.335;A;1;
49651;16651;0;10.501;A;0;20180629
49751;16652;0;60.772;A;1;
49753;16654;0;51.609;A;1;
49754;16655;0;93.829;A;1;
50017;16656;0;20.132;A;0;
231;16657;0;20.27;A;1;
232;16658;0;88.243;A;1;
237;16660;0;21.617;A;1;
50357;16661;0;94.683;A;1;
240;16662;0;74.986;A;1;
241;16664;0;42.343;A;2;
242;16665;0;63.159;A;2;
243;16666;0;76.951;A;0;
244;16667;0;170.427;A;1;
245;16668;0;84.87;A;1;
246;16669;0;51.224;A;1;
249;16670;0;36.928;A;0;
253;16671;0;88.322;A;0;
255;16672;0;50.511;A;0;
256;16673;0;62.329;A;0;
257;16674;0;20.864;A;0;
259;16675;0;20.458;A;0;
261;16677;0;78.144;A;1;
262;16678;0;21.866;A;0;
263;16679;0;38.968;A;1;
51958;25187;0;25.801;A;1;
10888;25188;0;140.921;A;1;
10889;25189;0;118.355;A;1;
10890;25190;0;113.202;A;1;
10891;25191;0;178.711;A;1;
10892;25192;0;159.378;A;1;
10893;25193;0;166.057;A;1;
10894;25194;0;116.313;A;1;
10895;25195;0;154.795;A;1;
10896;25197;0;124.9;A;1;
10897;25199;0;140.172;A;1;
10898;25200;0;94.894;A;1;
10899;25201;0;103.424;A;1;
10900;25202;0;168.76;A;1;
10901;25203;0;124.912;A;1;
10902;25204;0;193.833;A;1;
10903;25205;0;171.535;A;1;
11208;25206;0;54.542;A;1;
11209;25207;0;62.387;A;1;
11211;25209;0;52.188;A;1;
11213;25210;0;65.077;A;1;
11214;25211;0;81.422;A;1;
11215;25212;0;85.275;A;1;
11216;25213;0;82.061;A;1;
11217;25214;0;83.703;A;1;
11218;25215;0;83.54;A;1;
11219;25216;0;37.099;A;1;
11220;25217;0;52.4;A;1;
11221;25218;0;163.881;A;1;
11223;25220;0;88.778;A;1;
11224;25221;0;134.976;A;1;
11226;25223;0;167.074;A;1;
11227;25224;0;93.238;A;1;
11228;25225;0;205.407;A;1;
11629;25626;0;141.708;A;1;
11630;25627;0;106.799;A;1;
11631;25628;0;134.94;A;1;
11632;25629;0;88.047;A;1;
44233;62198;0;191.16;A;2;20140926
11633;25631;0;125.498;A;1;
11634;25632;0;91.979;A;1;
11635;25633;0;125.359;A;1;
11636;25634;0;176.291;A;1;
11637;25635;0;95.287;A;1;
11638;25636;0;90.081;A;1;
42216;62199;0;138.777;A;2;20140926
11641;25640;0;159.822;A;2;
11642;25641;0;118.548;A;1;
11643;25642;0;84.681;A;2;
11644;25643;0;128.947;A;2;
11645;25644;0;116.749;A;2;
11646;25645;0;103.592;A;1;
43454;62200;0;187.846;A;2;20140926
11647;25647;0;110.207;A;1;
11648;25649;0;93.062;A;2;
11649;25650;0;119.724;A;2;
11650;25651;0;105.875;A;2;
11651;25652;0;116.727;A;2;
11652;25653;0;116.124;A;2;
11921;25654;0;94.174;A;1;
11922;25655;0;135.584;A;1;
11923;25656;0;133.585;A;1;
11924;25657;0;131.189;A;1;
11925;25658;0;132.832;A;1;
11926;25659;0;135.827;A;1;
11927;25660;0;133.414;A;1;
11928;25661;0;131.388;A;1;
11929;25662;0;91.748;A;1;
11930;25663;0;85.65;A;1;
11931;25664;0;86.028;A;1;
12130;24623;0;131.289;A;1;
12131;24624;0;115.278;A;1;
12132;24625;0;136.687;A;1;
12133;24626;0;104.344;A;1;
12139;24627;0;166.072;A;1;
43717;61612;0;136.356;A;2;20140904
12143;24629;0;307.685;A;1;
12144;24630;0;106.666;A;1;
12145;24631;0;218.197;A;1;
12146;24632;0;98.079;A;1;
12147;24633;0;98.319;A;1;
12148;24634;0;92.708;A;1;
12149;24635;0;107.315;A;1;
12150;24636;0;144.484;A;1;
12151;24637;0;143.343;A;1;
12152;24638;0;147.719;A;1;
12153;24639;0;110.498;A;1;
12157;24640;0;111.015;A;1;
12158;24641;0;105.94;A;1;
12159;24642;0;77.086;A;1;
12160;24643;0;235.848;A;1;
12161;24644;0;189.306;A;1;
12162;24645;0;109.252;A;1;
12163;24646;0;99.806;A;1;
12164;24647;0;147.105;A;1;
12165;24648;0;175.872;A;1;
12166;24649;0;163.542;A;1;
12167;24650;0;118.339;A;1;
12168;24651;0;119.295;A;1;
12169;24652;0;110.345;A;1;
12170;24653;0;174.889;A;1;
221;16681;0;659.573;A;0;
222;16682;0;94.134;A;0;
223;16683;0;50.117;A;1;
224;16684;0;291.004;A;0;20180808
225;16686;0;130.728;A;2;
49857;16687;0;27.434;A;0;
49278;16688;0;202.14;A;1;
49279;16689;0;123.573;A;1;
49500;16692;0;78.288;A;1;
49501;16693;0;66.996;A;1;
49502;16694;0;36.522;A;1;
49378;16696;0;71.465;A;0;
49379;16697;0;209.071;A;1;
49380;16698;0;178.836;A;1;
50088;16701;0;78.443;A;1;
50089;16703;0;201.51;A;1;
50091;16705;0;97.127;A;1;
50093;16706;0;27.706;A;1;
50094;16707;0;57.874;A;1;
280;16709;0;45.264;A;0;
281;16710;0;34.602;A;1;
282;16711;0;15.671;A;1;
63497;61840;0;17.087;A;1;20140911
284;16714;0;136.714;A;1;
285;16715;0;27.923;A;1;
286;16716;0;150.539;A;0;
288;16718;0;21.377;A;1;
290;16719;0;28.084;A;1;
49604;16720;0;73.896;A;0;
49606;16721;0;41.337;A;0;
11231;25227;0;105.882;A;1;
11232;25228;0;65.826;A;1;
11234;25230;0;144.624;A;1;
11516;25231;0;168.025;A;1;
11517;25232;0;104.19;A;1;
11519;25234;0;131.766;A;1;
11520;25235;0;76.375;A;1;
10421;26060;0;136.079;A;1;
10422;26061;0;103.823;A;1;
10423;26062;0;107.868;A;1;
44603;66152;0;15.822;A;2;20150115
10425;26065;0;115.664;A;0;
10426;26067;0;98.005;A;1;
10427;26068;0;106.109;A;0;
10429;26070;0;165.411;A;1;
10430;26071;0;100.398;A;1;
10433;26073;0;146.697;A;1;
10434;26074;0;121.623;A;1;
10435;26075;0;144.055;A;1;
10437;26077;0;155.971;A;1;
10438;26078;0;11.711;A;1;
10440;26080;0;294.217;A;1;
10441;26081;0;247.378;A;1;
10442;26082;0;82.364;A;1;
10444;26084;0;85.467;A;1;
10445;26085;0;223.786;A;1;
10447;26087;0;281.8;A;1;
10448;26088;0;252.67;A;1;
10449;26089;0;217.921;A;1;
10451;26091;0;140.568;A;1;
10452;26092;0;210.623;A;1;
10453;26093;0;100.309;A;1;
10455;26095;0;279.634;A;1;
10456;26096;0;200.902;A;1;
11932;25665;0;113.13;A;1;
11933;25666;0;100.999;A;1;
11934;25667;0;139.759;A;1;
11935;25668;0;133.386;A;1;
11936;25669;0;161.842;A;1;
11937;25670;0;128.55;A;1;
11938;25671;0;152.56;A;1;
11939;25672;0;232.314;A;1;
11940;25673;0;87.726;A;1;
11941;25674;0;202.87;A;0;
11942;25675;0;154.781;A;1;
11943;25676;0;150.553;A;1;
11944;25677;0;115.187;A;1;
11945;25678;0;200.934;A;1;
11946;25679;0;113.897;A;1;
42214;62204;0;139.903;A;2;20140926
11019;25681;0;108.878;A;1;
11020;25682;0;133.006;A;1;
11021;25683;0;113.82;A;1;
11022;25684;0;37.737;A;1;
11023;25685;0;84.048;A;1;
42257;62203;0;195.198;A;2;20140926
11024;25687;0;136.681;A;1;
11025;25688;0;102.245;A;1;
11026;25689;0;96.585;A;1;
11027;25690;0;170.676;A;1;
11028;25691;0;94.111;A;1;
11029;25692;0;89.785;A;1;
11030;25693;0;84.842;A;1;
11031;25694;0;102.146;A;1;
11032;25695;0;94.172;A;1;
11033;25696;0;106.74;A;1;
11034;25697;0;175.943;A;1;
11035;25698;0;205.094;A;1;
12286;24830;0;31.987;A;1;
12287;24831;0;63.517;A;1;
12288;24832;0;44.645;A;1;
12289;24833;0;122.912;A;1;
12290;24834;0;152.698;A;1;
12291;24835;0;130.57;A;1;
12292;24836;0;135.326;A;1;
12293;24837;0;114.472;A;1;
12294;24838;0;103.479;A;1;
12295;24839;0;134.575;A;1;
12296;24840;0;126.424;A;1;
12297;24841;0;151.248;A;1;
12298;24842;0;96.032;A;1;
12299;24843;0;175.061;A;1;
12327;24844;0;117.478;A;1;
12328;24845;0;120.719;A;1;
12329;24846;0;95.229;A;1;
12330;24847;0;122.404;A;1;
12331;24848;0;93.965;A;1;
12332;24849;0;91.342;A;1;
12333;24850;0;138.202;A;1;
12334;24851;0;35.007;A;1;
12335;24852;0;72.133;A;1;
12336;24853;0;71.073;A;1;
12337;24854;0;71.838;A;1;
12338;24855;0;71.87;A;1;
12339;24856;0;17.719;A;1;
12340;24857;0;16.618;A;1;
12341;24858;0;59.895;A;1;
12342;24859;0;132.962;A;1;
12343;24860;0;86.417;A;1;
12344;24861;0;119.779;A;1;
12345;24862;0;149.293;A;1;
12346;24863;0;85.025;A;1;
12347;24864;0;84.106;A;1;
49610;16723;0;43.602;A;1;
50133;16724;0;15.137;A;1;
49403;16726;0;93.305;A;0;
49405;16727;0;119.545;A;1;
49417;16728;0;54.522;A;1;
49439;16730;0;343.025;A;1;
49467;16731;0;13.8;A;1;
63640;62010;0;51.488;A;1;20140918
59038;62565;0;245.692;A;0;20180801
63643;62014;0;117.628;A;1;20140918
61080;62566;0;66.147;A;0;20141020
49517;16737;0;67.15;A;0;
49518;16739;0;52.77;A;0;
32225;62144;0;44.171;A;1;20140925
49519;16741;0;14.271;A;0;
66406;77523;0;74.943;A;0;20161202
49744;16744;0;69.099;A;1;
20545;62149;0;23.454;A;1;20140925
49745;16746;0;30.123;A;1;
49748;16748;0;97.213;A;1;
49749;16749;0;35.55;A;1;
49750;16750;0;120.587;A;1;
50026;16752;0;59.293;A;1;
50027;16753;0;111.786;A;1;
50136;62132;0;31.584;A;0;20140925
21400;62134;0;42.043;A;1;20140925
49063;16756;0;117.266;A;1;
17353;62158;0;49.57;A;1;20140925
49406;16759;0;9.919;A;1;
49407;16760;0;138.932;A;1;
49409;16762;0;139.536;A;1;
10458;26098;0;109.219;A;1;
10459;26099;0;102.178;A;1;
10460;26100;0;107.053;A;1;
10462;26102;0;169.385;A;1;
10463;26103;0;222.323;A;1;
10465;26105;0;169.552;A;1;
10466;26106;0;99.102;A;1;
10467;26107;0;94.61;A;1;
10469;26109;0;100.627;A;1;
10470;26110;0;105.633;A;1;
10471;26111;0;112.246;A;1;
10473;26113;0;106.261;A;1;
10474;26114;0;117.759;A;1;
10477;26116;0;138.826;A;1;
10478;26117;0;125.535;A;1;
10479;26118;0;130.687;A;1;
10481;26120;0;143.043;A;0;
44602;66155;0;84.186;A;0;20150115
10482;26122;0;233.249;A;1;
45231;66158;0;48.744;A;2;20150115
10483;26124;0;142.135;A;1;
10485;26126;0;94.86;A;1;
10486;26127;0;132.261;A;1;
10488;26129;0;90.066;A;1;
10489;26130;0;100.462;A;1;
10490;26131;0;116.651;A;1;
10492;26133;0;129.631;A;1;
10493;26134;0;97.446;A;1;
10495;26136;0;188.773;A;1;
10496;26137;0;174.523;A;1;
10497;26138;0;138.131;A;1;
11036;25699;0;130.568;A;1;
11038;25700;0;84.058;A;1;
11041;25701;0;33.897;A;1;
11042;25702;0;24.746;A;1;
11043;25703;0;58.764;A;1;
11341;25704;0;115.363;A;1;
11342;25705;0;93.434;A;1;
11343;25706;0;100.887;A;1;
11344;25707;0;117.562;A;1;
11345;25708;0;113.088;A;1;
11346;25709;0;211.428;A;1;
11347;25710;0;121.255;A;1;
11348;25711;0;176.3;A;1;
11349;25712;0;150.145;A;1;
11350;25713;0;97.645;A;1;
11351;25714;0;98.275;A;1;
11352;25715;0;103.727;A;1;
11353;25716;0;114.236;A;1;
11354;25717;0;100.307;A;1;
11355;25718;0;113.111;A;1;
11356;25719;0;108.689;A;1;
11357;25720;0;112.012;A;1;
11358;25721;0;110.107;A;1;
11359;25722;0;50.635;A;1;
11362;25723;0;26.767;A;0;
11363;25724;0;65.609;A;0;
11364;25725;0;19.795;A;1;
11365;25726;0;23.872;A;1;
11653;25727;0;91.415;A;1;
11654;25728;0;130.384;A;1;
11655;25729;0;134.584;A;1;
11656;25730;0;140.552;A;1;
11657;25731;0;106.89;A;1;
11658;25732;0;109.427;A;1;
12208;24693;0;180.091;A;1;
12210;24695;0;253.475;A;1;
12212;24697;0;80.725;A;1;
12213;24698;0;118.201;A;1;
12215;24700;0;124.942;A;1;
12216;24701;0;158.977;A;1;
12218;24703;0;177.23;A;1;
12220;24705;0;284.352;A;1;
12221;24706;0;84.274;A;1;
53565;24708;0;52.965;A;0;
12225;24712;0;187.073;A;1;
12226;24713;0;111.084;A;0;
12228;24715;0;233.052;A;1;
12229;24716;0;41.196;A;1;
12230;24717;0;228.101;A;1;
12232;24719;0;141.779;A;1;
12233;24720;0;146.496;A;1;
12235;24722;0;235.716;A;1;
12236;24723;0;247.923;A;1;
12237;24724;0;108.645;A;1;
12239;24726;0;165.634;A;1;
12240;24727;0;113.932;A;1;
63416;61762;0;44.642;A;0;20140910
12241;24729;0;217.6;A;1;
63417;61763;0;166.004;A;0;20140910
12243;24732;0;111.484;A;1;
12244;24733;0;244.182;A;1;
12246;24735;0;112.662;A;1;
12247;24736;0;176.198;A;1;
12248;24738;0;100.27;A;1;
12249;24739;0;226.93;A;1;
12250;24740;0;167.569;A;1;
49410;16763;0;310.489;A;1;
49411;16764;0;242.985;A;0;20170914
50104;16766;0;38.782;A;0;
50113;16768;0;117.954;A;1;
50291;16769;0;180.677;A;1;
50293;16771;0;35.604;A;1;
49260;16772;0;12.644;A;1;
49420;16774;0;23.89;A;1;
49421;16775;0;32.242;A;1;
49422;16776;0;85.676;A;1;
49504;16779;0;72.678;A;1;
22467;62170;0;123.59;A;1;20140925
49505;16781;0;33.049;A;1;
49507;16783;0;50.048;A;1;
49508;16784;0;51.778;A;1;20180806
49558;16785;0;95.89;A;1;
49561;16787;0;25.565;A;1;
49562;16788;0;32.414;A;1;
21537;62163;0;26.502;A;1;20140925
49564;16791;0;66.738;A;1;
49567;16793;0;70.98;A;0;
49141;16795;0;296.957;A;1;
49142;16796;0;242.778;A;1;
21783;62171;0;54.007;A;1;20140925
49144;16799;0;39.409;A;1;
63782;62195;0;9.275;A;1;20140926
49570;16801;0;98.279;A;1;
49571;16802;0;80.191;A;1;
50084;16803;0;68.388;A;0;
49383;16804;0;16.184;A;0;
10499;26140;0;194.12;A;1;
10500;26141;0;220.967;A;1;
10501;26142;0;209.375;A;1;
10503;26144;0;196.866;A;1;
10504;26145;0;121.284;A;1;
10506;26147;0;189.636;A;1;
10507;26148;0;230.389;A;1;
10508;26149;0;189.294;A;1;
10510;26151;0;135.153;A;1;
10511;26152;0;256.997;A;1;
10514;26154;0;93.46;A;1;
10515;26155;0;134.504;A;1;
10516;26156;0;92.337;A;1;
10518;26158;0;132.048;A;1;
10519;26159;0;95.096;A;1;
10520;26160;0;95.461;A;1;
10522;26162;0;174.08;A;1;
10523;26163;0;170.315;A;1;
10525;26165;0;160.535;A;1;
10526;26166;0;163.291;A;1;
10527;26167;0;122.474;A;1;
10529;26169;0;81.615;A;1;
10532;26170;0;96.224;A;1;
45226;66159;0;61.565;A;2;20150115
10535;26172;0;141.075;A;1;
10536;26173;0;114.12;A;1;
10537;26174;0;244.507;A;1;
10538;26175;0;134.38;A;1;
10540;26176;0;145.346;A;1;
10541;26177;0;186.813;A;1;
10542;26178;0;119.083;A;1;
10543;26179;0;107.936;A;1;
10544;26180;0;95.391;A;1;
11659;25733;0;147.453;A;1;
11660;25734;0;114.172;A;1;
11661;25735;0;143.597;A;1;
11662;25736;0;123.799;A;1;
11663;25737;0;193.076;A;1;
11664;25738;0;199.912;A;1;
11665;25739;0;162.902;A;1;
11666;25740;0;116.14;A;1;
11667;25741;0;119.418;A;1;
11668;25742;0;187.421;A;1;
11669;25743;0;155.132;A;1;
11670;25744;0;161.922;A;1;
11671;25745;0;135.526;A;1;
11672;25746;0;161.624;A;1;
11673;25747;0;163.097;A;1;
11674;25748;0;100.793;A;1;
11675;25749;0;221.095;A;1;
11676;25750;0;127.112;A;1;
11950;25752;0;283.21;A;0;
49727;62326;0;50.967;A;1;20141003
11951;25754;0;376.442;A;1;
11952;25755;0;305.276;A;1;
11953;25756;0;427.763;A;1;
11954;25757;0;279.672;A;0;
11955;25759;0;261.154;A;1;
11956;25760;0;355.945;A;1;
11957;25761;0;338.805;A;1;
11958;25762;0;277.045;A;0;20171228
63418;61764;0;32.658;A;0;20140910
12252;24743;0;114.733;A;1;
12253;24744;0;105.829;A;1;
12254;24745;0;235.08;A;1;
12256;24747;0;101.733;A;1;
12257;24748;0;106.185;A;1;
12258;24749;0;214.056;A;1;
12260;24751;0;87.264;A;1;
12261;24753;0;34.869;A;1;
12263;24755;0;82.14;A;1;
12264;24756;0;67.783;A;1;
12266;24758;0;97.588;A;1;
12267;24759;0;98.685;A;1;
12268;24760;0;169.56;A;1;
12270;24762;0;205.68;A;1;
12271;24763;0;83.495;A;1;
63420;61766;0;57.46;A;0;20140910
12300;24766;0;92.115;A;1;
12301;24767;0;94.737;A;1;
12302;24768;0;105.552;A;1;
12304;24770;0;89.534;A;1;
12305;24771;0;88.686;A;1;
12306;24772;0;120.443;A;1;
12308;24774;0;93.628;A;1;
12309;24775;0;92.085;A;1;
12311;24777;0;174.143;A;1;
12312;24778;0;128.597;A;1;
12313;24779;0;130.75;A;1;
12318;24781;0;139.047;A;1;
12319;24782;0;142.375;A;1;
12320;24783;0;117.46;A;1;
12322;24785;0;137.164;A;1;
12323;24786;0;129.534;A;1;
12325;24788;0;127.71;A;1;
49387;16805;0;47.883;A;0;
61079;62568;0;34.913;A;0;20141020
48975;16807;0;76.135;A;1;
48976;16808;0;44.362;A;1;
48977;16809;0;38.472;A;1;
48978;16810;0;30.175;A;1;
48980;16811;0;169.781;A;1;
49240;16812;0;79.838;A;1;
49241;16813;0;95.721;A;1;
49245;16814;0;45.126;A;1;
49524;16815;0;85.622;A;1;
49525;16816;0;45.562;A;1;
49526;16817;0;57.149;A;1;
49700;16818;0;7.778;A;2;
63796;62205;0;97.048;A;1;20140929
50077;16820;0;336.246;A;1;
50078;16821;0;28.053;A;0;
50079;16823;0;104.71;A;1;
63876;62325;0;65.885;A;2;20141003
50080;16825;0;435.653;A;1;
50081;16827;0;29.09;A;0;
50082;16828;0;27.186;A;1;
278;16829;0;74.374;A;0;
279;16830;0;92.925;A;0;
49621;16831;0;38.924;A;1;
49627;16832;0;78.6;A;1;
49628;16833;0;25.145;A;1;
49629;16834;0;27.323;A;1;
49631;16835;0;62.566;A;1;
10545;26181;0;213.868;A;1;
45230;66160;0;13.398;A;2;20150115
10547;26184;0;94.129;A;1;
10548;26185;0;186.991;A;1;
10549;26186;0;169.143;A;1;
10550;26187;0;148.633;A;1;
10551;26188;0;91.017;A;1;
10552;26189;0;93.481;A;1;
10553;26190;0;173.252;A;1;
10554;26191;0;169.497;A;1;
10555;26192;0;169.08;A;1;
10556;26193;0;145.216;A;1;
10557;26194;0;124.607;A;1;
10558;26195;0;121.539;A;1;
10559;26196;0;83.247;A;1;
10560;26197;0;164.724;A;1;
18035;66215;0;39.173;A;0;20150116
10561;26199;0;81.447;A;1;
52019;66228;0;202.986;A;0;20150116
10562;26201;0;186.41;A;1;
10563;26202;0;98.691;A;1;
10565;26204;0;150.826;A;1;
10566;26205;0;115.519;A;1;
52018;66229;0;57.32;A;0;20150116
10567;26207;0;132.833;A;1;
10569;26209;0;110.216;A;2;
10570;26210;0;98.144;A;2;
10572;26212;0;108.48;A;2;
10573;26213;0;262.395;A;2;
10574;26214;0;168.056;A;2;
10576;26216;0;133.672;A;1;
10577;26217;0;99.789;A;1;
11959;25764;0;143.118;A;1;
11961;25766;0;115.196;A;1;
11962;25767;0;161.929;A;1;
11964;25769;0;176.51;A;1;
11965;25770;0;83.463;A;1;
11966;25771;0;177.341;A;1;
11968;25773;0;407.74;A;1;
52118;25774;0;109.058;A;0;
11048;25776;0;80.313;A;1;
11050;25778;0;71.047;A;1;
11051;25779;0;69.786;A;1;
11053;25781;0;70.367;A;1;
11054;25782;0;70.493;A;1;
11055;25783;0;12.777;A;1;
11057;25785;0;32.155;A;1;
11058;25786;0;58.159;A;1;
11061;25788;0;83.805;A;1;
11062;25789;0;74.732;A;1;
11063;25790;0;22.088;A;1;
11065;25792;0;32.347;A;1;
11066;25793;0;178.267;A;1;
11068;25795;0;203.024;A;1;
11070;25798;0;98.87;A;2;
11072;25800;0;208.174;A;1;
11073;25801;0;107.874;A;1;
11368;25803;0;20.172;A;1;
11369;25804;0;9.758;A;1;
11370;25805;0;23.656;A;1;
11373;25807;0;52.274;A;0;
11374;25808;0;50.19;A;1;
11378;25810;0;50.2;A;0;
11379;25811;0;74.835;A;1;
11380;25812;0;70.646;A;1;
11382;25814;0;34.337;A;1;
11384;25815;0;26.387;A;1;
11386;25817;0;101.63;A;1;
11387;25818;0;81.667;A;1;
12348;24865;0;88.45;A;1;
12349;24866;0;84.189;A;1;
12350;24867;0;92.411;A;1;
12351;24868;0;94.378;A;1;
12352;24869;0;100.893;A;1;
12353;24870;0;96.316;A;1;
12354;24871;0;131.322;A;1;
12380;24872;0;87.469;A;1;
12381;24873;0;87.317;A;1;
12382;24874;0;90.489;A;1;
12383;24875;0;88.759;A;1;
12384;24876;0;89.91;A;1;
12385;24877;0;227.485;A;1;
12386;24879;0;208.393;A;1;
12387;24880;0;94.787;A;1;
12388;24881;0;208.311;A;0;
48403;61909;0;75.272;A;2;20140915
12389;24883;0;97.055;A;1;
12390;24884;0;238.169;A;1;
12391;24885;0;88.544;A;1;
11171;61906;0;47.417;A;1;20140915
12392;24887;0;143.941;A;1;
